,Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price,price,usage Gaming and Design,usage Engineering,usage desk work,url
1123,"ASUS ROG Flow Z13 2022 GZ301ZE-LD183W Intel Core i9-12900H/16GB/1TB SSD/RTX 3050Ti/13.4"" Táctil",Refurbished,Asus,ROG,Intel Core i9,16,1000,SSD,RTX 3050,13.4,Yes,5886.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/ItoAAOSwlfFlgxy9/s-l300.jpg
1124,"ASUS ROG Strix G15 G513RM-HQ262 AMD Ryzen 7 6800H/16GB/1TB SSD/RTX 3060/15.6""",Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,4026.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/guAAAOSw6rFlfeJk/s-l300.jpg
1125,"ASUS TUF Gaming A15 2023 FA507NV-LP031W AMD Ryzen 7 7735HS/16GB/512GB SSD/RTX 4060/15.6"" + Gamepad para Xbox Series Negro",New,Asus,TUF,AMD Ryzen 7,16,512,SSD,RTX 4060,15.6,No,4367.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/-6IAAOSwAZRkLF1E/s-l300.jpg
1126,"ASUS ZenBook 14 UM425QA-KI188 AMD Ryzen 5 5600H/16GB/512GB SSD/14""",Refurbished,Asus,ZenBook,AMD Ryzen 5,16,512,SSD,,14.0,No,1886.784,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/hOcAAOSwuMBlgHpZ/s-l300.jpg
1127,"Acer Nitro 5 AN515-58-7365 Intel Core i7-12700H/16GB/512GB SSD/RTX 3050Ti/15.6""",Refurbished,Acer,Nitro,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,4026.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/J2cAAOSwUnJlehXG/s-l300.jpg
1128,"Acer Predator Helios 300 PH317-55-74GD Intel Core i7-11800H/16GB/1TB SSD/RTX3060/17.3""",Refurbished,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,4644.234,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/ZWwAAOSwIm9lWGln/s-l300.jpg
1129,"Acer Predator Triton 500 SE PT516-51s-77EQ Intel Core i7-11800H/16GB/1TB SSD/RTX 3060/16""",Refurbished,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,16.0,No,3428.879,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/hGcAAOSwolVlg1Jq/s-l300.jpg
1130,"Apple MacBook Air Intel Core i5/8GB/256GB SSD/13.3"" Plata",Refurbished,Apple,MacBook Air,Intel Core i5,8,256,SSD,,13.3,No,2372.523,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/sbYAAOSwPGlj~ZMF/s-l300.jpg
1131,"Apple MacBook Intel Core M3/8GB/256GB/12"" Gris Espacial",Refurbished,Apple,Macbook,Intel Core M3,8,256,,,12.0,No,1716.0980000000002,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/G8QAAOSwrNhlgISu/s-l300.jpg
1132,"Apple MacBook Intel Core i5/512GB/12"" Gris Espacial",Refurbished,Apple,Macbook,Intel Core i5,8,512,,,12.0,No,2122.415,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/V6QAAOSwwyRldOC0/s-l300.jpg
1133,"Apple MacBook Pro Apple M1 Pro/16GB/1TB SSD/14.2"" Plata",Refurbished,Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,,14.2,No,8521.9,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/VYAAAOSwpBhlgLmP/s-l225.jpg
1134,"Apple MacBook Pro Intel Core i5/8GB/256GB SSD/13"" Gris Espacial",Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,,13.0,No,2528.8250000000003,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/97UAAOSwdpRkQSRN/s-l300.jpg
1135,"Apple MacBook Pro Intel Core i7 2.6GHz/16GB/256GB SSD/Radeon Pro 555X/15.4"" Gris Espacial",Refurbished,Apple,MacBook Pro,Intel Core i7,16,256,SSD,,15.4,No,3466.5750000000003,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/DjAAAOSwPE1lg10p/s-l300.jpg
1136,"Apple Macbook Pro Intel Core i9/16GB/1TB SSD/Radeon Pro 5500M/16"" Plata",Refurbished,Apple,MacBook Pro,Intel Core i9,16,1000,SSD,Radeon Pro 5500M,16.0,No,5967.1900000000005,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/LHEAAOSweSxkFkop/s-l300.jpg
1137,"Asus TUF Gaming F15 FX506HM-HN014 Intel Core i7-11800H/16GB/1TB SSD/RTX 3060/15.6""",Refurbished,Asus,TUF,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,2808.1040000000003,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/dkQAAOSwsUdlg3po/s-l300.jpg
1138,"Asus ZenBook Flip 13 OLED UX363EA-HP525T Intel Core i7-1165G7/16GB/512GB SSD/13.3"" Táctil",Refurbished,Asus,ZenBook,Intel Core i7,16,512,SSD,,13.3,Yes,4026.9,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/BN0AAOSwARJlgyDI/s-l300.jpg
1139,"Asus ZenBook S UX393EA-HK003T Intel Evo Core i7-1165G7/16GB/512GB SSD/13.9"" Táctil",Refurbished,Asus,ZenBook,Intel Evo Core i7,16,512,SSD,,13.9,Yes,4956.900000000001,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/b~oAAOSwhBJjJOPl/s-l300.jpg
1140,"HP 250 G8 Intel Core i5-1135G7/8GB/512GB SSD/15.6"" Plata",Refurbished,HP,250,Intel Core i5,8,512,SSD,,15.6,No,1756.398,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/a~AAAOSwgUJlW-x9/s-l300.jpg
1141,"HP EliteBook 830 G7 Intel Core i5-10210U/16GB/512GB SSD/13.3""",Refurbished,HP,EliteBook,Intel Core i5,16,512,SSD,,13.3,No,4120.52,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/RjsAAOSwIrRlbhLV/s-l300.jpg
1142,"HP OMEN 16-c0043ns AMD Ryzen 7 5800H/16GB/512GB SSD/RX 6600M/16.1""",Refurbished,HP,Omen,AMD Ryzen 7,16,512,SSD,Radeon RX 6600M,16.1,No,1966.454,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/A-0AAOSwEJtibewx/s-l300.jpg
1143,"HP Omen 16-B0048NS Intel Core i7-11800H/16GB/1TB SSD/RTX 3060/16.1""",Refurbished,HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,No,4487.684,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/I9YAAOSwYX5lgwgJ/s-l300.jpg
1144,"HP ProBook 430 G7 8VT57EA Intel Core i7-10510U/16GB/512GB SSD/13.3""",Refurbished,HP,ProBook,Intel Core i7,16,512,SSD,,13.3,No,4405.0380000000005,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/rlsAAOSweJllT4zS/s-l300.jpg
1145,"HP ProBook 640 G3 Intel Core i5-7200U/4GB/500GB/14""",Refurbished,HP,ProBook,Intel Core i5,4,500,,,14.0,No,1147.031,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/43YAAOSwLKRlgxSU/s-l300.jpg
1146,"HP Victus 16-E0006NP AMD Ryzen 7 5800H 8GB/512GB/RTX3050/16,1"" (PT)",Refurbished,HP,Victus,AMD Ryzen 7,8,512,,RTX 3050,16.1,No,2570.489,Medium,True,False,True,https://i.ebayimg.com/thumbs/images/g/HncAAOSwM2djEoJD/s-l300.jpg
1147,"LG Gram 16Z90Q-G.AP7BB Intel Evo Core i7-1260P/32GB/2TB SSD/16""",Refurbished,LG,Gram,Intel Evo Core i7,32,2000,SSD,,16.0,No,5834.789000000001,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/bsEAAOSwySVk8eRx/s-l300.jpg
1148,"Lenovo ThinkPad E14 Gen 2 Intel Core i5-1135G7/8GB/256GB SSD/14""",Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,,14.0,No,4152.295,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/DC4AAOSwh~tlb-iQ/s-l300.jpg
1149,"MSI Creator Pro Z17 A12UMST-202ES Intel Core i7-12700H/32GB/1TB SSD/RTX A5500/17"" Táctil",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX A5500,17.0,Yes,13946.9,High,True,True,True,#
1150,MSI GP76 Leopard 10UG-055XPT Intel Core i7-10870H/16GB/1TB SSD/RTX 3070/17.3'' (PT),Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,4956.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/YtQAAOSw7aJlgIPj/s-l300.jpg
1151,"MSI Modern 15 B12M-024XES Intel Core i7-1255U/16GB/512GB SSD/15.6""",Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,,15.6,No,2504.118,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/3mIAAOSweyllYnOb/s-l300.jpg
1152,"MSI Prestige 14 A11SCX-060ES Intel Core i7-1185G7/16GB/1TB SSD/GTX 1650/14""",Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,14.0,No,5111.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/UbQAAOSwfpJlS77N/s-l300.jpg
